website_session_id,user_id,utm_source,utm_campaign,utm_content,device_type,http_referer
12284,11481,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
12321,9542,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
12329,11522,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12388,8237,NULL,NULL,NULL,desktop,NULL
12394,11583,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12408,11597,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12424,11611,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12478,11660,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12479,11661,NULL,NULL,NULL,desktop,https://www.gsearch.com
12509,11687,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12568,11742,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12579,11753,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12604,11159,NULL,NULL,NULL,desktop,https://www.bsearch.com
12605,11776,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12672,5191,NULL,NULL,NULL,mobile,NULL
12699,11858,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12708,11867,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12738,11897,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
12760,3561,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
12807,11959,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12809,9109,NULL,NULL,NULL,desktop,https://www.gsearch.com
12831,6390,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
12837,11986,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12912,12048,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12927,12061,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
12988,12113,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13016,12139,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13046,12165,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13073,12188,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13081,10278,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
13083,12197,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13089,12203,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
13093,12207,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13094,3293,NULL,NULL,NULL,desktop,https://www.bsearch.com
13194,12293,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13221,12320,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13285,12374,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13287,12376,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13297,6095,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
13319,12406,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13460,12530,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13494,12562,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13510,12576,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13571,12632,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
13591,12651,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13663,12716,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13694,7434,NULL,NULL,NULL,desktop,NULL
13726,12768,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13745,12787,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13752,12793,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13754,6033,NULL,NULL,NULL,desktop,https://www.bsearch.com
13782,12818,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13812,12847,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13843,12875,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13857,12888,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
13880,12909,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
13891,12920,NULL,NULL,NULL,desktop,NULL
13949,12977,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13975,13001,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
13981,13006,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14062,13081,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14098,11375,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
14124,13138,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14129,13142,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14147,13159,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14157,13168,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14170,13179,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
14186,13194,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14195,13203,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14205,13212,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14219,13225,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14289,13288,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14307,13304,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14346,13339,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14354,13346,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14357,13349,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14377,13369,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14383,13374,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14460,13445,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14462,13447,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
14476,13459,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14550,13530,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14564,13544,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14567,7578,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
14604,10468,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
14623,13595,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14657,13624,NULL,NULL,NULL,desktop,NULL
14663,13629,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14671,13637,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14678,13644,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14679,13645,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
14688,13652,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14698,13660,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14865,13812,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14889,13833,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14895,13839,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14918,13859,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14943,13881,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14960,13898,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
14979,13913,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15051,9892,NULL,NULL,NULL,desktop,https://www.gsearch.com
15056,7204,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
15094,7753,NULL,NULL,NULL,desktop,NULL
15102,14021,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15103,14022,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15134,14049,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15153,14068,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15156,14071,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15173,14085,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15188,14098,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15194,14102,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15263,14165,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15269,6960,NULL,NULL,NULL,desktop,https://www.gsearch.com
15292,14190,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15313,9740,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
15339,14235,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15343,14239,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15366,14260,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15375,14268,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15440,14325,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
15444,14329,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15490,14370,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15503,14382,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15527,14405,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15534,13547,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
15570,14442,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15584,14453,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15711,14570,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15716,8415,NULL,NULL,NULL,desktop,https://www.gsearch.com
15776,14626,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15819,14663,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15845,11071,NULL,NULL,NULL,desktop,https://www.gsearch.com
15872,14711,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15883,14722,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15891,14730,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15903,14742,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15907,14746,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
15918,14756,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
15984,14814,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
16002,14831,NULL,NULL,NULL,mobile,NULL
16003,14832,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16004,14833,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16005,14834,NULL,NULL,NULL,mobile,https://www.gsearch.com
16007,14836,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16025,14852,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16037,7607,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
16038,14861,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16061,4636,NULL,NULL,NULL,mobile,https://www.gsearch.com
16069,14887,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16076,9580,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
16099,14911,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16115,14925,NULL,NULL,NULL,desktop,https://www.gsearch.com
16121,14930,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16145,14951,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16172,13852,NULL,NULL,NULL,desktop,https://www.gsearch.com
16190,8935,NULL,NULL,NULL,desktop,NULL
16200,13186,NULL,NULL,NULL,mobile,https://www.gsearch.com
16214,15007,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16230,15021,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16273,15061,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16308,15091,NULL,NULL,NULL,desktop,https://www.gsearch.com
16320,15103,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16405,11920,NULL,NULL,NULL,desktop,https://www.gsearch.com
16412,15180,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16421,15187,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16462,15223,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16505,15260,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16507,15262,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
16509,15264,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16519,15272,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16581,15330,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
16586,15335,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16587,15336,NULL,NULL,NULL,desktop,NULL
16589,15338,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16641,15383,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16689,15424,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16721,11701,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
16751,15473,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16768,15489,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
16779,15500,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16807,15525,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16825,15541,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16839,15552,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16852,15564,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16859,15571,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16862,15574,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16897,15602,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16912,15615,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16971,15666,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
16993,10461,NULL,NULL,NULL,desktop,NULL
17033,15719,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17038,12808,NULL,NULL,NULL,desktop,NULL
17061,15744,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17096,15774,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
17120,15796,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17129,15805,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17141,15816,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
17192,15865,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
17274,15945,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17276,15947,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17298,15965,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17370,16031,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17376,16037,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17381,10417,NULL,NULL,NULL,desktop,https://www.gsearch.com
17421,16076,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
17451,16103,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17503,16150,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17553,16198,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17593,13817,NULL,NULL,NULL,desktop,https://www.gsearch.com
17594,16238,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
17642,16283,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17656,16295,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
17657,16296,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17670,16308,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17694,16328,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17702,8805,NULL,NULL,NULL,desktop,NULL
17729,16361,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17760,16391,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17780,16410,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17781,16411,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17801,16428,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17802,16429,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
17803,16430,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17815,16442,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17829,16453,NULL,NULL,NULL,desktop,NULL
17851,14185,NULL,NULL,NULL,desktop,https://www.bsearch.com
17860,16480,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17863,16482,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17868,16487,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17903,16518,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17912,16526,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17918,16532,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17926,6576,NULL,NULL,NULL,desktop,https://www.gsearch.com
17964,16571,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
17973,16578,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18021,16625,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18025,16629,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18029,12792,NULL,NULL,NULL,desktop,NULL
18058,16658,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18059,16659,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18066,16665,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
18078,16675,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18096,16693,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18124,16717,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18145,5397,NULL,NULL,NULL,desktop,https://www.bsearch.com
18154,16746,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18170,16759,NULL,NULL,NULL,desktop,https://www.gsearch.com
18238,16822,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18290,16872,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18295,16877,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
18305,16887,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18351,16931,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18365,16945,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18376,16955,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18413,16986,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18420,16991,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18439,17009,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18467,17035,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18478,17045,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18627,17183,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18643,17197,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18655,17208,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18662,10606,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
18687,17237,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18729,17277,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18800,17342,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18843,17380,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18867,17403,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18872,17407,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18884,17419,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18891,17425,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18909,17443,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18941,17470,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18956,17484,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18961,17489,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18975,17501,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18977,17503,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
18983,17509,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19037,17558,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19038,17559,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
19039,17560,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19053,17572,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19068,17585,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
19086,17602,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19091,17607,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19101,17615,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
19149,17662,NULL,NULL,NULL,desktop,https://www.gsearch.com
19175,17685,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19306,17805,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19315,17813,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19330,17828,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19359,17855,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19375,17870,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19406,17899,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19432,17923,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19442,17932,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19478,17963,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19551,18025,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19560,18034,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19561,18035,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19570,18044,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19578,18051,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19607,18076,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19665,14955,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
19686,13890,NULL,NULL,NULL,desktop,NULL
19695,18154,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19721,12730,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
19722,18177,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19737,18191,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19759,11905,NULL,NULL,NULL,desktop,NULL
19784,18233,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19801,18247,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
19841,18286,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19850,18294,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19856,18299,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19862,18305,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
19900,18340,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
19920,18358,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19945,18380,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
19987,18418,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
20019,18444,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
20129,18537,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
20142,18547,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
20180,18582,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
20280,14553,NULL,NULL,NULL,mobile,NULL
